age,salary,sex
56,61114.97363,1
72,51111.94156,0
84,61375.49772,1
50,48189.7221,0
43,44766.34686,0
30,36318.81676,1
27,37405.6526,1
42,43914.43681,0
72,50059.92859,0
25,32449.61819,0
31,33433.9623,0
72,47149.17946,1
26,36907.33414,0
87,65419.94525,1
85,55145.36782,1
82,69649.64872,1
25,36027.90557,0
77,64306.06932,1
53,48258.22772,0
69,68531.61059,1
52,49583.09346,1
76,38141.30063,0
26,35767.83968,1
32,37085.71856,1
78,49852.91863,0
25,31990.00275,0
41,42064.37223,1
85,49605.55583,1
47,50549.93382,0
23,36176.81686,0
35,41620.25555,1
61,44963.92583,0
54,37298.73815,1
30,37018.31005,0
89,63748.26824,1
78,66254.40785,1
63,48260.10198,1
48,44597.82872,1
89,58964.2986,0
50,48582.4932,0
62,49111.10492,0
46,42154.88593,0
35,37228.77019,1
85,72222.20674,1
21,31411.6991,1
70,56224.17162,1
66,57970.37504,1
51,38876.1048,1
86,66519.41774,1
69,47887.85095,0
42,39179.46397,0
70,47749.89155,0
79,60146.60796,1
45,32299.26829,1
78,70288.59336,1
40,35276.23326,0
23,35209.79639,0
81,76004.35387,1
87,52382.60452,1
58,53662.84847,0
23,30488.28692,0
35,37737.30455,1
65,55793.22043,0
39,38715.48686,0
24,38050.69339,0
45,35076.83566,1
47,52967.90486,1
47,53899.78132,1
26,32786.23459,0
82,60449.9212,1
79,51375.03091,0
84,57710.78284,1
39,42291.25744,0
89,47265.74356,0
29,30802.03123,0
74,53948.0349,1
73,56811.2134,1
62,53616.51352,1
28,32651.78185,1
79,66848.58497,0
52,40941.79216,0
21,30051.14796,1
76,70659.6164,1
57,41075.13953,1
28,33316.30285,0
66,51670.69869,1
59,47515.92774,1
22,27098.98753,1
22,28045.49449,1
72,51063.084,0
59,52754.09893,0
54,44597.27512,0
20,26892.05247,1
85,60225.70525,1
34,32576.81885,1
69,46025.09013,1
81,64566.27242,0
68,42673.25239,1
77,43280.37055,0
27,30575.71139,0
81,41633.97267,1
73,72469.67794,0
89,58524.27924,0
48,43235.30154,1
39,39584.9138,0
49,46597.12972,1
89,57882.91821,0
62,50465.90422,0
21,22918.06915,0
57,48167.67262,0
33,38543.04868,0
50,47201.69378,0
45,37043.24467,1
69,55338.53623,1
24,36714.20403,0
42,38928.76716,1
35,37990.7768,1
89,45387.00661,0
64,64665.56099,1
81,54619.46236,1
52,51409.77389,0
39,38859.51825,0
41,40118.81963,1
48,43028.79134,0
82,60111.26659,0
79,64435.77161,0
68,58397.46999,1
31,36578.60249,1
52,45907.19441,0
72,49901.16854,0
33,36884.77464,1
52,46042.80733,0
72,53463.45283,1
23,30667.58318,0
89,69816.62253,1
71,47198.7535,0
85,68752.9735,1
42,33810.07835,0
37,38032.73159,0
84,41188.55343,1
78,43681.63641,1
78,58944.77127,0
44,43794.22108,1
31,38946.00778,1
21,25692.48389,1
65,53367.50398,0
53,46980.9017,1
73,50943.05537,1
33,33040.2233,1
36,37228.52245,0
78,63627.5183,1
36,42749.31953,1
86,57018.06125,1
42,38476.91098,0
21,36109.48299,0
23,32254.02291,1
23,29239.28208,0
86,66867.10995,0
75,56878.34043,0
32,33618.01786,0
71,50199.33073,1
89,69793.29409,1
48,40121.80395,1
84,53802.37475,0
32,37954.68295,0
45,38743.6904,0
20,29694.07315,1
42,44536.40987,0
72,59545.5931,1
33,37420.076,1
48,51340.80086,0
66,46911.01278,0
47,40993.63482,1
73,63139.04247,0
73,66935.98183,0
87,53601.3665,0
41,43985.17061,1
83,51628.06321,1
31,32154.20641,0
63,49037.55369,0
73,52404.33374,1
58,50090.44759,1
24,31576.62511,0
68,52135.76702,1
51,47686.69246,0
76,48365.27703,0
45,43701.0889,0
83,64734.98422,1
42,39595.70055,1
51,56664.19537,1
41,28653.58993,0
51,43523.11641,0
56,25544.05343,0
69,47039.01821,0
70,58934.46662,0
47,42258.64762,0
50,48130.74905,0
49,36374.70888,1
61,50882.50668,1
59,47573.42467,0
